Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD3731,19-03-25,Book,Books,15,5,75,John Harris,Denver,PayPal,Completed
ORD3732,18-04-25,Washing Machine,Home Appliances,617,1,617,David Garcia,San Francisco,Amazon Pay,Pending
ORD3733,02-03-25,Smartphone,Electronics,516,1,516,Emily Smith,Boston,PayPal,Completed
ORD3734,05-04-25,Refrigerator,Home Appliances,1245,4,4980,Mia Martinez,Seattle,Credit Card,Completed
ORD3735,15-03-25,Smartwatch,Electronics,149,1,149,Alex Smith,San Francisco,PayPal,Completed
ORD3736,29-04-25,Refrigerator,Home Appliances,1233,1,1233,Alex Smith,San Francisco,Gift Card,Completed
ORD3737,11-04-25,Headphones,Electronics,101,1,101,Noah Brown,New York,Credit Card,Cancelled
ORD3738,09-02-25,Smartphone,Electronics,482,1,482,Lucas Anderson,New York,PayPal,Pending
ORD3739,08-04-25,Laptop,Electronics,811,5,4055,Michael Anderson,New York,Gift Card,Completed
ORD3740,24-04-25,Smartwatch,Electronics,148,4,592,Sophia Lee,San Francisco,Amazon Pay,Pending
ORD3741,27-04-25,Refrigerator,Home Appliances,1185,1,1185,Olivia Lee,Denver,Amazon Pay,Pending
ORD3742,22-04-25,Refrigerator,Home Appliances,1216,1,1216,David Garcia,Boston,PayPal,Completed
ORD3743,15-02-25,Smartphone,Electronics,498,1,498,John Anderson,Los Angeles,Credit Card,Completed
ORD3744,19-04-25,Washing Machine,Home Appliances,588,1,588,Isabella Wilson,San Francisco,Amazon Pay,Completed
ORD3745,23-02-25,T-Shirt,Clothing,21,1,21,Isabella Harris,Boston,Amazon Pay,Pending
ORD3746,16-04-25,Smartphone,Electronics,494,1,494,Mia Smith,Dallas,Amazon Pay,Completed
ORD3747,16-02-25,Headphones,Electronics,98,1,98,Emma Martinez,Boston,Gift Card,Completed
ORD3748,29-03-25,Washing Machine,Home Appliances,610,1,610,Olivia Martinez,San Francisco,PayPal,Completed
ORD3749,11-03-25,Jeans,Clothing,40,2,80,Daniel Garcia,San Francisco,Credit Card,Pending
ORD3750,10-02-25,T-Shirt,Clothing,21,3,63,Chris Taylor,Miami,Gift Card,Pending
ORD3751,30-03-25,Laptop,Electronics,836,1,836,Daniel Doe,Los Angeles,Debit Card,Completed
ORD3752,04-03-25,Laptop,Electronics,828,5,4140,Mia Garcia,Houston,Debit Card,Pending
ORD3753,06-02-25,Book,Books,15,5,75,John Brown,Denver,Gift Card,Cancelled
ORD3754,06-02-25,T-Shirt,Clothing,20,2,40,Isabella Doe,Chicago,Debit Card,Pending
ORD3755,18-02-25,Refrigerator,Home Appliances,1193,2,2386,Chris Smith,Miami,Amazon Pay,Completed
ORD3756,12-03-25,Washing Machine,Home Appliances,625,4,2500,Emily Garcia,San Francisco,Debit Card,Cancelled
ORD3757,22-02-25,Running Shoes,Footwear,57,2,114,Olivia Johnson,Chicago,Debit Card,Completed
ORD3758,18-03-25,Smartwatch,Electronics,146,3,438,Alex Martinez,Chicago,Amazon Pay,Cancelled
ORD3759,11-02-25,Washing Machine,Home Appliances,618,1,618,Olivia Taylor,Boston,Gift Card,Pending
ORD3760,02-04-25,Washing Machine,Home Appliances,622,1,622,Michael Harris,Dallas,Debit Card,Cancelled
ORD3761,07-04-25,Running Shoes,Footwear,62,2,124,Michael Wilson,Houston,Amazon Pay,Completed
ORD3762,03-03-25,Headphones,Electronics,105,1,105,John Wilson,Chicago,Credit Card,Completed
ORD3763,29-03-25,Laptop,Electronics,826,4,3304,Sophia White,San Francisco,Credit Card,Completed
ORD3764,11-02-25,Headphones,Electronics,97,2,194,John Clark,Denver,PayPal,Pending
ORD3765,30-03-25,Running Shoes,Footwear,62,1,62,Daniel Johnson,New York,PayPal,Completed
ORD3766,27-03-25,Jeans,Clothing,40,4,160,Emily Smith,Miami,Gift Card,Pending
ORD3767,19-04-25,Smartwatch,Electronics,147,2,294,Liam Clark,Seattle,Gift Card,Pending
ORD3768,06-04-25,Washing Machine,Home Appliances,570,1,570,Daniel Anderson,Houston,PayPal,Completed
ORD3769,02-03-25,Washing Machine,Home Appliances,598,1,598,Noah Taylor,Seattle,Credit Card,Completed
ORD3770,05-03-25,Book,Books,15,3,45,Lucas Taylor,Seattle,Debit Card,Completed
ORD3771,19-03-25,Smartwatch,Electronics,150,4,600,Ava Harris,Dallas,PayPal,Completed
ORD3772,11-04-25,T-Shirt,Clothing,20,2,40,Liam White,Dallas,Debit Card,Completed
ORD3773,24-04-25,Refrigerator,Home Appliances,1195,3,3585,Jane Smith,Dallas,Gift Card,Cancelled
ORD3774,15-03-25,Book,Books,14,3,42,Emma Johnson,Boston,Credit Card,Completed
ORD3775,18-03-25,Smartwatch,Electronics,143,1,143,Ethan White,Los Angeles,Amazon Pay,Pending
ORD3776,24-04-25,Smartphone,Electronics,494,2,988,Ava Smith,Seattle,Gift Card,Completed
ORD3777,04-02-25,Headphones,Electronics,103,4,412,Lucas Brown,Chicago,Gift Card,Completed
ORD3778,29-04-25,Smartwatch,Electronics,153,3,459,Daniel Harris,Chicago,PayPal,Pending
ORD3779,10-02-25,Laptop,Electronics,796,1,796,Sophia Harris,Chicago,Gift Card,Cancelled
ORD3780,09-03-25,Smartwatch,Electronics,150,2,300,Sophia Johnson,Houston,Credit Card,Cancelled
ORD3781,25-04-25,Running Shoes,Footwear,63,3,189,Noah Brown,Seattle,Debit Card,Completed
ORD3782,20-02-25,T-Shirt,Clothing,20,4,80,Emma Doe,Houston,Credit Card,Pending
ORD3783,04-03-25,Running Shoes,Footwear,57,1,57,Jane Harris,New York,Gift Card,Completed
ORD3784,05-03-25,Running Shoes,Footwear,63,4,252,Emma Clark,Dallas,Credit Card,Completed
ORD3785,21-02-25,Refrigerator,Home Appliances,1209,1,1209,Lucas Anderson,Houston,Credit Card,Cancelled
ORD3786,17-04-25,Headphones,Electronics,104,1,104,John Lee,New York,PayPal,Pending
ORD3787,17-04-25,Headphones,Electronics,103,2,206,Chris Doe,San Francisco,Debit Card,Completed
ORD3788,22-03-25,Headphones,Electronics,105,2,210,Olivia Martinez,Dallas,Credit Card,Completed
ORD3789,12-02-25,Jeans,Clothing,41,2,82,Jane Clark,Boston,PayPal,Completed
ORD3790,27-03-25,Laptop,Electronics,788,2,1576,Olivia Garcia,Dallas,Debit Card,Pending
ORD3791,14-03-25,Washing Machine,Home Appliances,572,2,1144,Daniel Doe,Dallas,PayPal,Completed
ORD3792,23-04-25,Headphones,Electronics,100,3,300,Lucas Taylor,Los Angeles,Gift Card,Cancelled
ORD3793,05-02-25,Headphones,Electronics,96,1,96,Emily Smith,Seattle,Amazon Pay,Completed
ORD3794,14-04-25,Refrigerator,Home Appliances,1236,1,1236,Daniel Lee,Seattle,PayPal,Pending
ORD3795,09-02-25,Washing Machine,Home Appliances,622,1,622,Noah White,Denver,Amazon Pay,Completed
ORD3796,31-03-25,Headphones,Electronics,101,1,101,Olivia Smith,Boston,Gift Card,Pending
ORD3797,19-03-25,T-Shirt,Clothing,19,3,57,Daniel White,Seattle,Amazon Pay,Completed
ORD3798,22-03-25,Smartwatch,Electronics,148,5,740,Emily Clark,Los Angeles,Credit Card,Completed
ORD3799,17-03-25,Laptop,Electronics,765,2,1530,Daniel Doe,Chicago,Credit Card,Pending
ORD3800,26-04-25,Book,Books,16,1,16,Olivia Harris,Denver,Amazon Pay,Completed
ORD3801,10-04-25,Headphones,Electronics,103,2,206,Sophia Lee,New York,Amazon Pay,Completed
ORD3802,09-02-25,Smartphone,Electronics,489,1,489,Ethan Wilson,Dallas,Amazon Pay,Pending
ORD3803,21-03-25,Laptop,Electronics,773,3,2319,Ava Martinez,Los Angeles,Gift Card,Completed
ORD3804,06-04-25,Washing Machine,Home Appliances,624,1,624,Olivia Brown,Dallas,PayPal,Completed
ORD3805,23-04-25,Smartwatch,Electronics,156,1,156,John Taylor,Houston,Debit Card,Completed
ORD3806,11-02-25,T-Shirt,Clothing,20,3,60,Jane Anderson,Houston,Gift Card,Completed
ORD3807,28-04-25,Laptop,Electronics,808,5,4040,Lucas White,Dallas,Gift Card,Completed
ORD3808,08-03-25,Laptop,Electronics,819,1,819,Lucas Taylor,Denver,Credit Card,Completed
ORD3809,22-03-25,Running Shoes,Footwear,61,5,305,Lucas Wilson,San Francisco,Gift Card,Pending
ORD3810,16-02-25,Jeans,Clothing,41,4,164,Ava Anderson,New York,Debit Card,Completed
ORD3811,10-03-25,Running Shoes,Footwear,62,1,62,Liam Smith,Dallas,Amazon Pay,Cancelled
ORD3812,11-03-25,Book,Books,15,1,15,Olivia Brown,Seattle,PayPal,Completed
ORD3813,26-04-25,Headphones,Electronics,98,2,196,Ethan Smith,Los Angeles,PayPal,Completed
ORD3814,24-02-25,T-Shirt,Clothing,20,1,20,Alex Lee,Houston,Amazon Pay,Cancelled
ORD3815,12-03-25,Smartphone,Electronics,499,1,499,Jane Anderson,Los Angeles,Debit Card,Cancelled
ORD3816,25-03-25,Smartwatch,Electronics,152,2,304,Chris Miller,San Francisco,Credit Card,Cancelled
ORD3817,30-03-25,Headphones,Electronics,102,3,306,Daniel Clark,Chicago,Amazon Pay,Completed
ORD3818,02-04-25,Laptop,Electronics,826,1,826,Mia Martinez,San Francisco,Gift Card,Pending
ORD3819,23-04-25,Smartwatch,Electronics,157,2,314,Isabella Doe,Miami,Debit Card,Completed
ORD3820,06-04-25,Headphones,Electronics,100,5,500,Mia Doe,Houston,Debit Card,Completed
ORD3821,19-02-25,Book,Books,15,2,30,Ethan Doe,Dallas,PayPal,Completed
ORD3822,29-04-25,T-Shirt,Clothing,19,4,76,Daniel White,Dallas,Debit Card,Completed
ORD3823,09-03-25,Headphones,Electronics,102,1,102,Olivia Taylor,Chicago,Credit Card,Completed
ORD3824,08-02-25,Refrigerator,Home Appliances,1206,1,1206,Chris Martinez,Miami,Gift Card,Cancelled
ORD3825,28-02-25,Jeans,Clothing,38,2,76,Ethan Harris,Los Angeles,Credit Card,Completed
ORD3826,12-04-25,Jeans,Clothing,38,5,190,Ava Johnson,Denver,Debit Card,Pending
ORD3827,05-04-25,Book,Books,14,4,56,Emma Johnson,Los Angeles,PayPal,Completed
ORD3828,12-03-25,Headphones,Electronics,99,5,495,David Anderson,Chicago,PayPal,Completed
ORD3829,29-04-25,Jeans,Clothing,41,1,41,Michael Smith,San Francisco,Gift Card,Completed
ORD3830,23-03-25,T-Shirt,Clothing,19,5,95,Sophia Garcia,Los Angeles,Debit Card,Completed
ORD3831,16-02-25,Refrigerator,Home Appliances,1164,1,1164,Sophia Miller,Chicago,Amazon Pay,Completed
ORD3832,04-02-25,Smartphone,Electronics,486,5,2430,Michael Smith,Los Angeles,Gift Card,Completed
ORD3833,23-02-25,Running Shoes,Footwear,61,1,61,Emma Lee,New York,Amazon Pay,Pending
ORD3834,12-04-25,Book,Books,15,2,30,Daniel Anderson,Dallas,Debit Card,Pending
ORD3835,04-04-25,Book,Books,14,4,56,Isabella Garcia,Los Angeles,Credit Card,Pending
ORD3836,10-03-25,T-Shirt,Clothing,20,3,60,Emma Clark,Houston,PayPal,Completed
ORD3837,15-02-25,Washing Machine,Home Appliances,581,1,581,John White,Boston,Amazon Pay,Cancelled
ORD3838,02-02-25,Refrigerator,Home Appliances,1243,1,1243,Isabella Johnson,New York,PayPal,Completed
ORD3839,04-02-25,Jeans,Clothing,41,4,164,Emily Doe,Seattle,Amazon Pay,Cancelled
ORD3840,24-04-25,Headphones,Electronics,104,1,104,Jane Garcia,Los Angeles,Debit Card,Cancelled
ORD3841,08-02-25,Book,Books,16,5,80,Emma Lee,Denver,Credit Card,Pending
ORD3842,23-03-25,Washing Machine,Home Appliances,614,1,614,Liam Garcia,San Francisco,Amazon Pay,Completed
ORD3843,19-03-25,Smartwatch,Electronics,157,5,785,Emma Smith,New York,Debit Card,Completed
ORD3844,03-02-25,Jeans,Clothing,40,2,80,Daniel Brown,Seattle,Credit Card,Pending
ORD3845,13-02-25,Running Shoes,Footwear,62,5,310,Olivia Anderson,Los Angeles,PayPal,Completed
ORD3846,09-02-25,Running Shoes,Footwear,60,4,240,Daniel Anderson,New York,Gift Card,Pending
ORD3847,27-04-25,Book,Books,16,5,80,Isabella White,Dallas,Gift Card,Pending
ORD3848,22-02-25,Washing Machine,Home Appliances,608,1,608,Emma Clark,Dallas,Amazon Pay,Cancelled
ORD3849,05-04-25,T-Shirt,Clothing,21,3,63,Alex Brown,Boston,PayPal,Completed
ORD3850,26-02-25,Laptop,Electronics,801,3,2403,Jane White,Houston,PayPal,Pending
ORD3851,07-02-25,Washing Machine,Home Appliances,621,2,1242,Isabella Clark,Boston,Debit Card,Completed
ORD3852,08-03-25,Laptop,Electronics,786,1,786,Emma Johnson,Houston,Amazon Pay,Cancelled
ORD3853,24-03-25,Laptop,Electronics,823,3,2469,Olivia Martinez,Houston,Credit Card,Pending
ORD3854,16-02-25,Refrigerator,Home Appliances,1152,2,2304,Daniel Brown,Denver,PayPal,Completed
ORD3855,03-03-25,Jeans,Clothing,42,5,210,Michael Garcia,Seattle,Amazon Pay,Completed
ORD3856,13-02-25,Washing Machine,Home Appliances,596,1,596,Ethan Brown,Los Angeles,Gift Card,Cancelled
ORD3857,12-02-25,Jeans,Clothing,41,1,41,Isabella Martinez,Boston,Amazon Pay,Pending
ORD3858,04-03-25,Smartwatch,Electronics,155,3,465,Daniel Lee,Houston,Amazon Pay,Completed
ORD3859,17-03-25,Jeans,Clothing,38,4,152,Sophia Clark,San Francisco,Debit Card,Pending
ORD3860,23-04-25,Book,Books,15,5,75,Mia Clark,Seattle,Debit Card,Completed
ORD3861,26-04-25,T-Shirt,Clothing,20,2,40,Jane Harris,Denver,PayPal,Completed
ORD3862,15-02-25,Running Shoes,Footwear,57,4,228,Ava Taylor,Denver,Amazon Pay,Completed
ORD3863,10-03-25,Headphones,Electronics,97,4,388,Liam Clark,Seattle,PayPal,Pending
ORD3864,10-04-25,Refrigerator,Home Appliances,1154,1,1154,Isabella Johnson,Miami,Credit Card,Completed
ORD3865,30-03-25,Smartphone,Electronics,515,5,2575,John Wilson,Dallas,Credit Card,Completed
ORD3866,26-03-25,Jeans,Clothing,41,1,41,Olivia Brown,New York,Debit Card,Cancelled
ORD3867,14-03-25,T-Shirt,Clothing,19,1,19,Sophia Doe,Denver,Gift Card,Pending
ORD3868,13-04-25,T-Shirt,Clothing,21,1,21,Liam Lee,Seattle,Credit Card,Completed
ORD3869,29-04-25,Book,Books,16,4,64,Daniel Anderson,Seattle,Credit Card,Completed
ORD3870,10-03-25,Washing Machine,Home Appliances,621,1,621,John Anderson,Miami,Amazon Pay,Completed
ORD3871,14-03-25,Jeans,Clothing,41,1,41,Jane Doe,Denver,PayPal,Pending
ORD3872,21-04-25,Running Shoes,Footwear,60,1,60,Michael Smith,Dallas,Debit Card,Completed
ORD3873,13-04-25,Smartwatch,Electronics,154,2,308,Liam White,San Francisco,PayPal,Completed
ORD3874,02-04-25,Refrigerator,Home Appliances,1248,1,1248,Emily Harris,Denver,Debit Card,Completed
ORD3875,16-03-25,Smartphone,Electronics,479,5,2395,David Smith,Denver,Amazon Pay,Completed
ORD3876,14-04-25,Running Shoes,Footwear,62,4,248,Alex Johnson,Houston,PayPal,Pending
ORD3877,10-04-25,Laptop,Electronics,811,3,2433,Emma Smith,Houston,Amazon Pay,Completed
ORD3878,01-03-25,Jeans,Clothing,42,3,126,Lucas Johnson,New York,Gift Card,Pending
ORD3879,09-04-25,Jeans,Clothing,40,5,200,Alex Miller,Houston,PayPal,Completed
ORD3880,13-03-25,Washing Machine,Home Appliances,607,1,607,Olivia Clark,Houston,PayPal,Cancelled
ORD3881,01-03-25,Book,Books,15,5,75,Alex Doe,Dallas,Gift Card,Cancelled
ORD3882,19-03-25,Headphones,Electronics,98,1,98,Lucas Wilson,Miami,Amazon Pay,Pending
ORD3883,04-02-25,Headphones,Electronics,101,5,505,Emily Harris,Denver,PayPal,Cancelled
ORD3884,16-03-25,Running Shoes,Footwear,59,3,177,John Lee,San Francisco,PayPal,Completed
ORD3885,13-04-25,T-Shirt,Clothing,19,2,38,Ethan Doe,Chicago,Gift Card,Pending
ORD3886,28-03-25,Book,Books,15,3,45,Michael Harris,Los Angeles,Debit Card,Completed
ORD3887,04-02-25,T-Shirt,Clothing,20,1,20,Noah Doe,New York,Gift Card,Cancelled
ORD3888,01-04-25,Running Shoes,Footwear,58,3,174,Isabella Doe,New York,PayPal,Completed
ORD3889,02-02-25,Smartwatch,Electronics,153,1,153,Daniel Smith,New York,Gift Card,Cancelled
ORD3890,15-03-25,Jeans,Clothing,40,3,120,Daniel Lee,Boston,PayPal,Completed
ORD3891,30-03-25,Smartwatch,Electronics,155,1,155,Liam White,Los Angeles,PayPal,Completed
ORD3892,30-03-25,T-Shirt,Clothing,20,3,60,Noah Johnson,Houston,PayPal,Completed
ORD3893,12-02-25,Smartphone,Electronics,522,2,1044,Liam Brown,Chicago,Gift Card,Completed
ORD3894,21-03-25,Book,Books,15,5,75,Michael Anderson,Los Angeles,Gift Card,Completed
ORD3895,28-03-25,Smartwatch,Electronics,157,2,314,David Clark,Miami,Gift Card,Completed
ORD3896,11-04-25,T-Shirt,Clothing,20,5,100,Daniel Harris,Denver,Amazon Pay,Pending
ORD3897,30-03-25,T-Shirt,Clothing,20,3,60,Daniel Harris,Denver,Debit Card,Completed
ORD3898,06-02-25,Smartwatch,Electronics,146,3,438,Lucas Wilson,Chicago,Credit Card,Completed
ORD3899,15-03-25,Refrigerator,Home Appliances,1244,1,1244,Michael Doe,Miami,Gift Card,Completed
ORD3900,16-04-25,Jeans,Clothing,39,2,78,Noah Harris,New York,Gift Card,Completed
ORD3901,27-03-25,Running Shoes,Footwear,63,3,189,Olivia Doe,New York,Credit Card,Completed
ORD3902,06-03-25,Headphones,Electronics,98,1,98,Mia Wilson,San Francisco,Gift Card,Cancelled
ORD3903,22-02-25,Laptop,Electronics,816,1,816,Olivia Martinez,Miami,Credit Card,Completed
ORD3904,10-02-25,Book,Books,15,1,15,Emma Brown,Chicago,PayPal,Pending
ORD3905,09-04-25,Laptop,Electronics,826,1,826,Emily Wilson,New York,Gift Card,Completed
ORD3906,23-04-25,Book,Books,15,5,75,Daniel Garcia,Chicago,Credit Card,Completed
ORD3907,15-02-25,Running Shoes,Footwear,62,3,186,Isabella Clark,San Francisco,Credit Card,Cancelled
ORD3908,08-03-25,Jeans,Clothing,39,2,78,Daniel Martinez,Dallas,Credit Card,Pending
ORD3909,27-02-25,Smartwatch,Electronics,155,5,775,Sophia Lee,Houston,Gift Card,Completed
ORD3910,26-02-25,Jeans,Clothing,40,5,200,Mia Johnson,Houston,Credit Card,Completed
ORD3911,19-04-25,Washing Machine,Home Appliances,590,2,1180,Michael Smith,Houston,Debit Card,Pending
ORD3912,11-04-25,T-Shirt,Clothing,20,4,80,David Anderson,Chicago,Credit Card,Completed
ORD3913,26-04-25,Jeans,Clothing,41,4,164,Isabella White,Los Angeles,Amazon Pay,Completed
ORD3914,03-04-25,Refrigerator,Home Appliances,1252,1,1252,Michael White,Denver,Amazon Pay,Pending
ORD3915,05-03-25,Laptop,Electronics,782,4,3128,Emily Smith,Seattle,Credit Card,Completed
ORD3916,27-04-25,Headphones,Electronics,100,5,500,Jane Anderson,New York,Credit Card,Completed
ORD3917,30-04-25,Smartphone,Electronics,510,2,1020,Ethan Johnson,Los Angeles,Amazon Pay,Completed
ORD3918,19-03-25,Laptop,Electronics,768,1,768,Liam Wilson,Boston,Credit Card,Pending
ORD3919,15-04-25,Smartwatch,Electronics,147,2,294,Jane Martinez,Dallas,Credit Card,Completed
ORD3920,12-04-25,Laptop,Electronics,788,1,788,Ethan Clark,Los Angeles,Debit Card,Completed
ORD3921,24-04-25,Laptop,Electronics,764,1,764,David White,Seattle,Debit Card,Completed
ORD3922,05-03-25,Washing Machine,Home Appliances,630,2,1260,Lucas White,Denver,Debit Card,Cancelled
ORD3923,10-04-25,Smartphone,Electronics,494,2,988,Ethan White,Denver,PayPal,Completed
ORD3924,07-04-25,Smartphone,Electronics,492,3,1476,Ethan Harris,Denver,Debit Card,Completed
ORD3925,07-02-25,Washing Machine,Home Appliances,605,1,605,Olivia Doe,Boston,Debit Card,Completed
ORD3926,15-03-25,Book,Books,15,1,15,Sophia Miller,New York,Debit Card,Completed
ORD3927,12-03-25,Laptop,Electronics,809,1,809,Liam Miller,San Francisco,Credit Card,Completed
ORD3928,26-02-25,Refrigerator,Home Appliances,1141,1,1141,Daniel Clark,Denver,PayPal,Pending
ORD3929,18-04-25,Refrigerator,Home Appliances,1144,1,1144,Emily Clark,Denver,Gift Card,Completed
ORD3930,13-02-25,Jeans,Clothing,40,5,200,Michael Johnson,Denver,Amazon Pay,Cancelled
ORD3931,07-04-25,Smartwatch,Electronics,148,2,296,Liam Martinez,Chicago,Amazon Pay,Pending
ORD3932,14-03-25,Washing Machine,Home Appliances,604,1,604,Ava Wilson,Denver,Amazon Pay,Completed
ORD3933,20-04-25,Headphones,Electronics,101,1,101,Jane Doe,Seattle,Credit Card,Pending
ORD3934,21-02-25,Washing Machine,Home Appliances,579,1,579,Alex Taylor,Chicago,Gift Card,Completed
ORD3935,22-03-25,Smartphone,Electronics,517,3,1551,Michael Doe,Dallas,Credit Card,Pending
ORD3936,13-03-25,Jeans,Clothing,41,5,205,Isabella Garcia,Denver,Amazon Pay,Completed
ORD3937,21-04-25,Washing Machine,Home Appliances,592,1,592,Ethan Miller,New York,Debit Card,Completed
ORD3938,01-03-25,Smartwatch,Electronics,155,2,310,Lucas Brown,Seattle,Gift Card,Cancelled
ORD3939,12-04-25,Running Shoes,Footwear,57,5,285,Jane Harris,Chicago,Amazon Pay,Pending
ORD3940,05-03-25,Washing Machine,Home Appliances,597,1,597,Ethan White,Miami,Debit Card,Completed
ORD3941,05-04-25,Jeans,Clothing,39,2,78,Lucas Brown,San Francisco,Gift Card,Completed
ORD3942,20-03-25,Laptop,Electronics,770,1,770,Daniel Johnson,Boston,Credit Card,Cancelled
ORD3943,10-04-25,Smartphone,Electronics,483,2,966,Emma Harris,Denver,Credit Card,Completed
ORD3944,05-04-25,Smartphone,Electronics,505,4,2020,Olivia Clark,San Francisco,Amazon Pay,Pending
ORD3945,15-02-25,Headphones,Electronics,99,1,99,Daniel White,Miami,Amazon Pay,Pending
ORD3946,08-04-25,T-Shirt,Clothing,20,1,20,Ava Harris,Chicago,Amazon Pay,Cancelled
ORD3947,24-04-25,Book,Books,14,2,28,Mia White,Seattle,PayPal,Cancelled
ORD3948,12-03-25,Laptop,Electronics,804,1,804,Daniel Smith,Dallas,PayPal,Completed
ORD3949,09-04-25,Laptop,Electronics,794,5,3970,Michael Doe,Seattle,Debit Card,Completed
ORD3950,04-03-25,Washing Machine,Home Appliances,622,1,622,Michael Anderson,Los Angeles,Amazon Pay,Pending
ORD3951,20-02-25,Smartphone,Electronics,492,2,984,Michael White,Houston,Gift Card,Completed
ORD3952,12-04-25,Washing Machine,Home Appliances,621,2,1242,Olivia Johnson,Los Angeles,Credit Card,Pending
ORD3953,23-03-25,Smartwatch,Electronics,145,5,725,Jane Anderson,Boston,Debit Card,Pending
ORD3954,19-03-25,Jeans,Clothing,38,3,114,Jane Johnson,Denver,Gift Card,Completed
ORD3955,21-04-25,Washing Machine,Home Appliances,585,1,585,Liam Smith,Chicago,PayPal,Pending
ORD3956,21-03-25,Smartphone,Electronics,507,3,1521,Daniel Harris,Chicago,Debit Card,Completed
ORD3957,25-02-25,Washing Machine,Home Appliances,583,1,583,Daniel Johnson,Houston,Credit Card,Completed
ORD3958,13-03-25,Washing Machine,Home Appliances,616,1,616,Lucas Wilson,Miami,PayPal,Completed
ORD3959,20-02-25,T-Shirt,Clothing,20,4,80,Isabella Johnson,Dallas,PayPal,Completed
ORD3960,12-03-25,Refrigerator,Home Appliances,1197,1,1197,Daniel Smith,San Francisco,Credit Card,Cancelled
ORD3961,28-02-25,Washing Machine,Home Appliances,572,1,572,Isabella Smith,Los Angeles,Amazon Pay,Completed
ORD3962,08-02-25,Running Shoes,Footwear,60,4,240,Emma Doe,Boston,Amazon Pay,Cancelled
ORD3963,11-02-25,Smartphone,Electronics,495,1,495,Daniel Clark,San Francisco,Credit Card,Pending
ORD3964,18-02-25,Headphones,Electronics,99,2,198,Daniel Harris,Seattle,Credit Card,Cancelled
ORD3965,09-02-25,Washing Machine,Home Appliances,571,3,1713,Emily Wilson,Miami,Credit Card,Completed
ORD3966,12-03-25,Headphones,Electronics,97,4,388,Daniel Garcia,Houston,Credit Card,Pending
ORD3967,28-02-25,Jeans,Clothing,40,1,40,John Garcia,Miami,Credit Card,Cancelled
ORD3968,24-03-25,Headphones,Electronics,104,4,416,Olivia Brown,New York,PayPal,Completed
ORD3969,27-03-25,Running Shoes,Footwear,61,3,183,Michael White,Houston,PayPal,Completed
ORD3970,27-02-25,Running Shoes,Footwear,62,1,62,John Doe,Boston,Gift Card,Completed
ORD3971,13-03-25,Laptop,Electronics,799,1,799,Alex Miller,Boston,Amazon Pay,Completed
ORD3972,15-03-25,Smartwatch,Electronics,145,4,580,Ava Garcia,Dallas,Gift Card,Completed
ORD3973,28-03-25,Washing Machine,Home Appliances,577,2,1154,Mia Wilson,Seattle,Credit Card,Completed
ORD3974,23-04-25,Running Shoes,Footwear,59,1,59,Isabella Martinez,New York,PayPal,Cancelled
ORD3975,19-03-25,Washing Machine,Home Appliances,628,1,628,Emily Smith,San Francisco,Debit Card,Completed
ORD3976,31-03-25,T-Shirt,Clothing,21,4,84,Lucas White,Denver,Debit Card,Pending
ORD3977,10-03-25,Book,Books,15,1,15,Mia Doe,Seattle,Amazon Pay,Completed
ORD3978,03-03-25,T-Shirt,Clothing,21,3,63,Emily White,New York,Amazon Pay,Completed
ORD3979,18-03-25,Running Shoes,Footwear,62,4,248,Isabella Anderson,Dallas,Debit Card,Completed
ORD3980,18-04-25,Smartphone,Electronics,506,1,506,Ava Miller,Chicago,Gift Card,Completed
ORD3981,29-04-25,Refrigerator,Home Appliances,1250,1,1250,David Johnson,Boston,Amazon Pay,Completed
ORD3982,04-02-25,Jeans,Clothing,41,3,123,Daniel White,Dallas,Credit Card,Cancelled
ORD3983,12-04-25,Jeans,Clothing,40,5,200,Jane Wilson,Seattle,Amazon Pay,Cancelled
ORD3984,04-04-25,Book,Books,15,5,75,Liam Anderson,San Francisco,Credit Card,Pending
ORD3985,13-03-25,Running Shoes,Footwear,62,5,310,Alex Johnson,New York,Amazon Pay,Completed
ORD3986,12-03-25,Headphones,Electronics,105,2,210,Daniel Wilson,Denver,Debit Card,Completed
ORD3987,31-03-25,Refrigerator,Home Appliances,1238,2,2476,Ethan Martinez,Miami,Gift Card,Pending
ORD3988,08-02-25,Smartwatch,Electronics,145,1,145,Emily Brown,Seattle,Amazon Pay,Completed
ORD3989,18-04-25,Laptop,Electronics,792,3,2376,Daniel Anderson,Chicago,Credit Card,Completed
ORD3990,10-02-25,Smartphone,Electronics,486,2,972,John Harris,Boston,Credit Card,Completed
ORD3991,13-03-25,Headphones,Electronics,104,3,312,Mia Wilson,Denver,Gift Card,Completed
ORD3992,10-02-25,Washing Machine,Home Appliances,575,1,575,Jane White,Miami,PayPal,Pending
ORD3993,06-04-25,Headphones,Electronics,98,4,392,Chris Anderson,Dallas,Amazon Pay,Completed
ORD3994,12-03-25,Washing Machine,Home Appliances,610,1,610,Jane Miller,New York,Gift Card,Pending
ORD3995,22-02-25,Refrigerator,Home Appliances,1179,1,1179,Isabella Anderson,Houston,PayPal,Completed
ORD3996,15-04-25,Running Shoes,Footwear,57,5,285,Mia Garcia,San Francisco,Debit Card,Completed
ORD3997,09-03-25,Smartwatch,Electronics,147,1,147,Olivia Anderson,Denver,Amazon Pay,Completed
